dt,day,R,R_comm,R_stress,setup,priority
2019-11-21 08:00:00+00:00,2019-11-21,-1.0,-1.0283580082400503,-1.0425370123600757,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-11-27 07:00:00+00:00,2019-11-27,0.2414039416057704,0.20921674939166413,0.193123153284611,BASE,0
2019-11-28 08:00:00+00:00,2019-11-28,-1.0,-1.0312274476911603,-1.0468411715367403,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-12-03 08:00:00+00:00,2019-12-03,-1.0,-1.024169945549988,-1.036254918324982,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-12-04 08:00:00+00:00,2019-12-04,-1.0,-1.0283494417694272,-1.0425241626541408,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-12-05 08:00:00+00:00,2019-12-05,0.6952553434894391,0.6712810213001491,0.6592938602055041,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-12-10 07:00:00+00:00,2019-12-10,1.5,1.4652184267339479,1.4478276401009218,BASE,0
2019-12-18 07:00:00+00:00,2019-12-18,0.8384646721264478,0.8150111148641702,0.8032843362330315,BASE,0
2019-12-19 07:00:00+00:00,2019-12-19,-1.0,-1.0256784545142221,-1.038517681771333,BASE,0
2019-12-24 08:00:00+00:00,2019-12-24,-0.21516037868907617,-0.24703599034671797,-0.2629737961755389,LON_H1|RISE_CANDLE|2.25|1.5,1
2019-12-26 07:00:00+00:00,2019-12-26,0.9788736733477209,0.9439138992995884,0.926434012275522,BASE,0
2019-12-31 07:00:00+00:00,2019-12-31,0.6,0.579127728672962,0.5686915930094429,BASE,0
2020-01-06 08:00:00+00:00,2020-01-06,0.6909247701273546,0.6707517841382329,0.660665291143672,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-01-08 07:00:00+00:00,2020-01-08,0.6,0.5827809018323369,0.5741713527485054,BASE,0
2020-01-09 07:00:00+00:00,2020-01-09,0.6,0.581011401813187,0.5715171027197805,BASE,0
2020-01-14 07:00:00+00:00,2020-01-14,1.5,1.4734880366289134,1.4602320549433703,BASE,0
2020-01-15 08:00:00+00:00,2020-01-15,1.5,1.4716764583651063,1.4575146875476594,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-01-16 07:00:00+00:00,2020-01-16,0.6,0.5734613034581135,0.5601919551871704,BASE,0
2020-01-20 08:00:00+00:00,2020-01-20,-0.6615747128965211,-0.6906549200568088,-0.7051950236369527,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-01-21 08:00:00+00:00,2020-01-21,-1.0,-1.032108787658497,-1.0481631814877452,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-01-28 07:00:00+00:00,2020-01-28,-0.20151271502167592,-0.2337547494251333,-0.249875766626862,BASE,0
2020-01-29 07:00:00+00:00,2020-01-29,-1.0,-1.0306571585164435,-1.0459857377746653,BASE,0
2020-02-04 08:00:00+00:00,2020-02-04,-1.0,-1.0244552342595892,-1.0366828513893838,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-02-05 09:00:00+00:00,2020-02-05,0.3,0.27126197968652543,0.2568929695297882,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2020-02-06 07:00:00+00:00,2020-02-06,-1.0,-1.0265143223844817,-1.0397714835767224,BASE,0
2020-02-11 07:00:00+00:00,2020-02-11,-1.0,-1.0268618674488892,-1.0402928011733337,BASE,0
2020-02-12 07:00:00+00:00,2020-02-12,-1.0,-1.0238749312742172,-1.035812396911326,BASE,0
2020-02-20 07:00:00+00:00,2020-02-20,-0.1595946274306664,-0.1789394307555991,-0.18861183241806545,BASE,0
2020-02-24 07:00:00+00:00,2020-02-24,1.5,1.4834604610158673,1.4751906915238007,BASE,0
2020-02-27 07:00:00+00:00,2020-02-27,1.5,1.4868715392089993,1.4803073088134988,BASE,0
2020-03-02 07:00:00+00:00,2020-03-02,1.5,1.491084962204014,1.486627443306021,BASE,0
2020-03-05 09:00:00+00:00,2020-03-05,0.3,0.28744149412446046,0.2811622411866907,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2020-03-09 08:00:00+00:00,2020-03-09,-0.49401858469793536,-0.4980596365155055,-0.5000801624242905,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-03-16 07:00:00+00:00,2020-03-16,-0.06428425310038514,-0.0684996139594268,-0.07060729438894763,BASE,0
2020-03-17 07:00:00+00:00,2020-03-17,1.5,1.4936335353651196,1.4904503030476794,BASE,0
2020-03-18 07:00:00+00:00,2020-03-18,1.5,1.493703896255782,1.490555844383673,BASE,0
2020-03-24 07:00:00+00:00,2020-03-24,0.5722736020808216,0.5676584923866215,0.5653509375395214,BASE,0
2020-03-25 07:00:00+00:00,2020-03-25,-1.0,-1.0057393561875272,-1.0086090342812908,BASE,0
2020-03-26 07:00:00+00:00,2020-03-26,1.5,1.4929098870366582,1.4893648305549871,BASE,0
2020-03-31 07:00:00+00:00,2020-03-31,-0.747644917221471,-0.7549747693510931,-0.7586396954159041,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-04-01 06:00:00+00:00,2020-04-01,0.9024550725959636,0.8954863075566124,0.8920019250369369,BASE,0
2020-04-07 06:00:00+00:00,2020-04-07,1.5,1.4904996923748872,1.4857495385623307,BASE,0
2020-04-13 06:00:00+00:00,2020-04-13,-1.0,-1.0155167956599513,-1.023275193489927,BASE,0
2020-04-15 07:00:00+00:00,2020-04-15,1.5,1.4869641117177148,1.480446167576572,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-04-20 06:00:00+00:00,2020-04-20,0.11793503629560838,0.10583913513708793,0.0997911845578277,BASE,0
2020-04-21 06:00:00+00:00,2020-04-21,-1.0,-1.0134254662002973,-1.020138199300446,BASE,0
2020-04-22 06:00:00+00:00,2020-04-22,-1.0,-1.013085350419592,-1.019628025629388,BASE,0
2020-04-27 06:00:00+00:00,2020-04-27,0.4110032114097945,0.3990031176460057,0.3930030707641113,BASE,0
2020-04-29 07:00:00+00:00,2020-04-29,-1.0,-1.0130221325575086,-1.019533198836263,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-04-30 06:00:00+00:00,2020-04-30,-1.0,-1.0129916333983406,-1.019487450097511,BASE,0
2020-05-05 07:00:00+00:00,2020-05-05,-1.0,-1.015081337258593,-1.0226220058878894,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-05-06 07:00:00+00:00,2020-05-06,0.8568020447727331,0.8441555201266411,0.837832257803595,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-05-11 07:00:00+00:00,2020-05-11,0.44350796286612454,0.42847379463337404,0.4209567105169988,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-05-14 06:00:00+00:00,2020-05-14,-1.0,-1.0168495761066567,-1.025274364159985,BASE,0
2020-05-19 06:00:00+00:00,2020-05-19,0.11845015359914167,0.104912993187814,0.09814441298215015,BASE,0
2020-05-20 06:00:00+00:00,2020-05-20,-1.0,-1.0143959787549688,-1.021593968132453,BASE,0
2020-05-25 06:00:00+00:00,2020-05-25,-1.0,-1.018133200625659,-1.0271998009384886,BASE,0
2020-05-26 06:00:00+00:00,2020-05-26,-1.0,-1.0216346345952714,-1.0324519518929072,BASE,0
2020-06-01 06:00:00+00:00,2020-06-01,0.08314325996777792,0.07126565140095496,0.06532684711754348,BASE,0
2020-06-02 08:00:00+00:00,2020-06-02,0.3,0.2872623603333,0.28089354049994997,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2020-06-03 06:00:00+00:00,2020-06-03,0.7333983280651242,0.7210723057447022,0.7149092945844912,BASE,0
2020-06-09 07:00:00+00:00,2020-06-09,-1.0,-1.0119207558594643,-1.0178811337891966,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-06-10 06:00:00+00:00,2020-06-10,-1.0,-1.0125024208014997,-1.0187536312022494,BASE,0
2020-06-11 08:00:00+00:00,2020-06-11,-1.0,-1.0085313257024988,-1.0127969885537482,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2020-06-15 07:00:00+00:00,2020-06-15,1.5,1.4910952825024986,1.486642923753748,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-06-16 06:00:00+00:00,2020-06-16,-1.0,-1.0106642574486089,-1.0159963861729133,BASE,0
2020-06-23 07:00:00+00:00,2020-06-23,-0.05804931408271333,-0.06910632628895384,-0.0746348323920741,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-06-25 06:00:00+00:00,2020-06-25,1.5,1.48572318645256,1.4785847796788398,BASE,0
2020-06-29 07:00:00+00:00,2020-06-29,-1.0,-1.0139640363657387,-1.020946054548608,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-06-30 07:00:00+00:00,2020-06-30,-1.0,-1.0128219067539908,-1.0192328601309861,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-07-02 06:00:00+00:00,2020-07-02,-1.0,-1.015736394619401,-1.0236045919291015,BASE,0
2020-07-07 08:00:00+00:00,2020-07-07,-1.0,-1.0153593614749685,-1.0230390422124527,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2020-07-08 06:00:00+00:00,2020-07-08,1.5,1.4844425458685009,1.4766638188027514,BASE,0
2020-07-09 06:00:00+00:00,2020-07-09,1.5,1.4859413255022784,1.4789119882534174,BASE,0
2020-07-15 06:00:00+00:00,2020-07-15,-0.289571587717538,-0.3038714192097625,-0.31102133495587475,BASE,0
2020-07-16 08:00:00+00:00,2020-07-16,0.3,0.28355551619413355,0.27533327429120036,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2020-07-22 06:00:00+00:00,2020-07-22,0.6,0.5889040813637014,0.5833561220455522,BASE,0
2020-07-23 06:00:00+00:00,2020-07-23,-1.0,-1.0129995138788996,-1.0194992708183495,BASE,0
2020-07-30 08:00:00+00:00,2020-07-30,-1.0,-1.0121941532228245,-1.0182912298342366,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2020-08-03 07:00:00+00:00,2020-08-03,-1.0,-1.0085031631302068,-1.0127547446953102,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-08-05 06:00:00+00:00,2020-08-05,1.5,1.4887424284518207,1.4831136426777312,BASE,0
2020-08-06 06:00:00+00:00,2020-08-06,-0.051944582881812196,-0.06233349945817578,-0.06752795774635757,BASE,0
2020-08-10 06:00:00+00:00,2020-08-10,0.6096313632827636,0.5981288847302593,0.5923776454540071,BASE,0
2020-08-11 07:00:00+00:00,2020-08-11,1.5,1.487901719764911,1.4818525796473665,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-08-13 07:00:00+00:00,2020-08-13,-1.0,-1.0119596457713629,-1.0179394686570444,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-08-18 06:00:00+00:00,2020-08-18,-1.0,-1.0150077050169148,-1.0225115575253723,BASE,0
2020-08-19 06:00:00+00:00,2020-08-19,1.5,1.4867256237716588,1.4800884356574884,BASE,0
2020-08-31 08:00:00+00:00,2020-08-31,0.3,0.28819192008739,0.28228788013108497,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2020-09-01 06:00:00+00:00,2020-09-01,-1.0,-1.0103829203823902,-1.0155743805735855,BASE,0
2020-09-02 06:00:00+00:00,2020-09-02,1.5,1.4887389648952432,1.4831084473428646,BASE,0
2020-09-03 06:00:00+00:00,2020-09-03,-1.0,-1.0110006367621924,-1.0165009551432886,BASE,0
2020-09-07 06:00:00+00:00,2020-09-07,0.3815621908852412,0.367934969782197,0.36112135923067484,BASE,0
2020-09-09 07:00:00+00:00,2020-09-09,1.5,1.4865600104190924,1.4798400156286384,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-09-10 06:00:00+00:00,2020-09-10,-1.0,-1.014895250486111,-1.0223428757291666,BASE,0
2020-09-14 07:00:00+00:00,2020-09-14,-0.07394179101480033,-0.0880259416842832,-0.09506801701902462,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-09-15 06:00:00+00:00,2020-09-15,1.5,1.4830195902761631,1.4745293854142447,BASE,0
2020-09-16 06:00:00+00:00,2020-09-16,-1.0,-1.016963775771664,-1.025445663657496,BASE,0
2020-09-21 07:00:00+00:00,2020-09-21,1.5,1.4872989815507052,1.4809484723260578,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-09-22 06:00:00+00:00,2020-09-22,0.8621079925721418,0.8501757020175102,0.8442095567401946,BASE,0
2020-09-28 07:00:00+00:00,2020-09-28,1.5,1.485102405083683,1.4776536076255247,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-09-29 07:00:00+00:00,2020-09-29,1.5,1.4849653452569986,1.4774480178854978,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-10-06 06:00:00+00:00,2020-10-06,0.6,0.5838603223126113,0.5757904834689169,BASE,0
2020-10-12 06:00:00+00:00,2020-10-12,-1.0,-1.0160357804237838,-1.0240536706356758,BASE,0
2020-10-13 06:00:00+00:00,2020-10-13,1.5,1.4811811806609578,1.4717717709914366,BASE,0
2020-10-15 06:00:00+00:00,2020-10-15,1.5,1.4828492810586789,1.4742739215880183,BASE,0
2020-10-19 07:00:00+00:00,2020-10-19,1.5,1.4825556380218639,1.4738334570327956,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-10-20 06:00:00+00:00,2020-10-20,0.6,0.5838184959138628,0.5757277438707943,BASE,0
2020-10-21 06:00:00+00:00,2020-10-21,-0.06163910526980249,-0.07807620000843046,-0.08629474737774445,BASE,0
2020-10-26 08:00:00+00:00,2020-10-26,0.16771833818360124,0.15247121653054643,0.14484765570401903,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-10-28 08:00:00+00:00,2020-10-28,0.1513236383806161,0.13656035658738602,0.129178715690771,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-10-29 07:00:00+00:00,2020-10-29,1.5,1.483898352067275,1.4758475281009127,BASE,0
2020-11-02 07:00:00+00:00,2020-11-02,-1.0,-1.0149511967833604,-1.0224267951750405,BASE,0
2020-11-03 07:00:00+00:00,2020-11-03,1.5,1.4821417178382328,1.4732125767573492,BASE,0
2020-11-05 08:00:00+00:00,2020-11-05,1.5,1.4911180674234388,1.486677101135158,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-11-10 09:00:00+00:00,2020-11-10,0.3,0.2902465722586935,0.28536985838804024,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2020-11-11 07:00:00+00:00,2020-11-11,1.5,1.4875585757435092,1.4813378636152639,BASE,0
2020-11-12 07:00:00+00:00,2020-11-12,1.5,1.4846051817790789,1.4769077726686184,BASE,0
2020-11-16 07:00:00+00:00,2020-11-16,-1.0,-1.018967210892244,-1.028450816338366,BASE,0
2020-11-18 07:00:00+00:00,2020-11-18,-1.0,-1.0187099431063957,-1.0280649146595937,BASE,0
2020-11-19 07:00:00+00:00,2020-11-19,-1.0,-1.018139818538899,-1.0272097278083487,BASE,0
2020-11-25 07:00:00+00:00,2020-11-25,-1.0,-1.0145462133347882,-1.0218193200021823,BASE,0
2020-11-26 07:00:00+00:00,2020-11-26,1.5,1.4847219988617233,1.4770829982925848,BASE,0
2020-11-30 08:00:00+00:00,2020-11-30,-1.0,-1.0185037802669057,-1.0277556704003585,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-12-03 08:00:00+00:00,2020-12-03,-1.0,-1.014073259738355,-1.0211098896075326,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-12-07 07:00:00+00:00,2020-12-07,-1.0,-1.014155905823344,-1.021233858735016,BASE,0
2020-12-08 08:00:00+00:00,2020-12-08,-1.0,-1.0142879484126819,-1.021431922619023,LON_H1|RISE_CANDLE|2.25|1.5,1
2020-12-09 07:00:00+00:00,2020-12-09,1.5,1.4837959054525167,1.475693858178775,BASE,0
2020-12-14 07:00:00+00:00,2020-12-14,-1.0,-1.014601553657995,-1.0219023304869925,BASE,0
2020-12-15 07:00:00+00:00,2020-12-15,-1.0,-1.0148082220571337,-1.0222123330857005,BASE,0
2020-12-16 07:00:00+00:00,2020-12-16,-1.0,-1.015967592171008,-1.023951388256512,BASE,0
2020-12-17 07:00:00+00:00,2020-12-17,0.7205009644890976,0.7084423709411624,0.7024130741671948,BASE,0
2020-12-24 07:00:00+00:00,2020-12-24,0.7663293760661715,0.7529437101086832,0.7462508771299391,BASE,0
2020-12-28 07:00:00+00:00,2020-12-28,-1.0,-1.0157595117582232,-1.023639267637335,BASE,0
2020-12-31 07:00:00+00:00,2020-12-31,-1.0,-1.0139157312388332,-1.0208735968582496,BASE,0
2021-01-04 08:00:00+00:00,2021-01-04,-1.0,-1.0108756144863627,-1.0163134217295442,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-01-06 08:00:00+00:00,2021-01-06,-0.04028028566710821,-0.04975799994172171,-0.05449685707902846,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-01-07 09:00:00+00:00,2021-01-07,0.3,0.28898792936680356,0.2834818940502054,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2021-01-11 09:00:00+00:00,2021-01-11,0.3,0.2899206251173797,0.28488093767606953,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2021-01-13 07:00:00+00:00,2021-01-13,1.5,1.4860652824652425,1.4790979236978636,BASE,0
2021-01-18 07:00:00+00:00,2021-01-18,-0.40405187386321706,-0.4179846970998818,-0.4249511087182141,BASE,0
2021-01-19 07:00:00+00:00,2021-01-19,1.5,1.4815107672908716,1.4722661509363073,BASE,0
2021-01-20 07:00:00+00:00,2021-01-20,-1.0,-1.0173002955802775,-1.0259504433704163,BASE,0
2021-01-25 09:00:00+00:00,2021-01-25,0.3,0.28332789585469637,0.27499184378204455,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2021-01-27 08:00:00+00:00,2021-01-27,1.5,1.4827220805016539,1.4740831207524807,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-02-01 08:00:00+00:00,2021-02-01,1.0774136164940988,1.063775469449869,1.0569563959277541,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-02-03 08:00:00+00:00,2021-02-03,-0.09066627804772444,-0.10715105587457527,-0.11539344478800068,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-02-04 07:00:00+00:00,2021-02-04,1.5,1.4828572135115003,1.4742858202672504,BASE,0
2021-02-09 07:00:00+00:00,2021-02-09,1.3686972285319896,1.3513719471581673,1.342709306471256,BASE,0
2021-02-10 07:00:00+00:00,2021-02-10,-1.0,-1.0207486872510576,-1.0311230308765866,BASE,0
2021-02-17 07:00:00+00:00,2021-02-17,1.5,1.483580270665209,1.4753704059978134,BASE,0
2021-02-23 07:00:00+00:00,2021-02-23,0.9702848219968822,0.9541134082969338,0.9460277014469597,BASE,0
2021-02-24 07:00:00+00:00,2021-02-24,1.5,1.4839904235248842,1.4759856352873262,BASE,0
2021-02-25 07:00:00+00:00,2021-02-25,1.5,1.4854673051463505,1.4782009577195259,BASE,0
2021-03-01 08:00:00+00:00,2021-03-01,0.14430866687752367,0.13381349110461382,0.1285659032181589,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-03-02 07:00:00+00:00,2021-03-02,-1.0,-1.013216125205236,-1.0198241878078542,BASE,0
2021-03-04 08:00:00+00:00,2021-03-04,1.5,1.4863405388855828,1.4795108083283743,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-03-08 07:00:00+00:00,2021-03-08,0.5897860283795447,0.5783338724886795,0.572607794543247,BASE,0
2021-03-11 07:00:00+00:00,2021-03-11,1.5,1.4850379048282805,1.477556857242421,BASE,0
2021-03-15 08:00:00+00:00,2021-03-15,-0.362583214739967,-0.3755326152663943,-0.3820073155296079,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-03-16 07:00:00+00:00,2021-03-16,-1.0,-1.0169445001196387,-1.025416750179458,BASE,0
2021-03-17 07:00:00+00:00,2021-03-17,-1.0,-1.0175824072532824,-1.0263736108799237,BASE,0
2021-03-22 07:00:00+00:00,2021-03-22,1.5,1.4852015598138688,1.477802339720803,BASE,0
2021-03-23 07:00:00+00:00,2021-03-23,1.5,1.4845745625457933,1.47686184381869,BASE,0
2021-03-24 07:00:00+00:00,2021-03-24,-1.0,-1.0153071764173565,-1.0229607646260346,BASE,0
2021-03-25 07:00:00+00:00,2021-03-25,1.5,1.4823202159686424,1.4734803239529635,BASE,0
2021-03-30 06:00:00+00:00,2021-03-30,1.0130078769955837,0.996053770267625,0.9875767169036456,BASE,0
2021-04-05 06:00:00+00:00,2021-04-05,-1.0,-1.0201493430677442,-1.0302240146016162,BASE,0
2021-04-06 06:00:00+00:00,2021-04-06,0.6,0.5823654141981688,0.5735481212972533,BASE,0
2021-04-07 07:00:00+00:00,2021-04-07,-0.4216910426337941,-0.43926150274353826,-0.44804673279841034,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-04-12 07:00:00+00:00,2021-04-12,-1.0,-1.017901398772614,-1.0268520981589209,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-04-14 06:00:00+00:00,2021-04-14,0.053097813032808035,0.033789517384484796,0.024135369560323177,BASE,0
2021-04-19 07:00:00+00:00,2021-04-19,0.5687383461005435,0.5549507498314389,0.5480569516968865,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-04-20 06:00:00+00:00,2021-04-20,-1.0,-1.015221669948145,-1.0228325049222173,BASE,0
2021-04-27 06:00:00+00:00,2021-04-27,-1.0,-1.0184233024060323,-1.0276349536090483,BASE,0
2021-04-28 06:00:00+00:00,2021-04-28,-1.0,-1.019842955795657,-1.0297644336934855,BASE,0
2021-05-04 06:00:00+00:00,2021-05-04,1.5,1.479416174186317,1.4691242612794753,BASE,0
2021-05-05 06:00:00+00:00,2021-05-05,-1.0,-1.0176549345069956,-1.0264824017604934,BASE,0
2021-05-06 07:00:00+00:00,2021-05-06,1.5,1.4824389615961844,1.4736584423942765,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-05-11 07:00:00+00:00,2021-05-11,0.1349856016328953,0.12114092454233805,0.11421858599705942,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-05-17 08:00:00+00:00,2021-05-17,0.3,0.28187259368003653,0.27280889052005486,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2021-05-18 06:00:00+00:00,2021-05-18,1.5,1.48164338718524,1.4724650807778599,BASE,0
2021-05-19 06:00:00+00:00,2021-05-19,1.5,1.4815625904970555,1.4723438857455835,BASE,0
2021-05-25 06:00:00+00:00,2021-05-25,-1.0,-1.016683405552096,-1.0250251083281439,BASE,0
2021-06-01 06:00:00+00:00,2021-06-01,-1.0,-1.0192724846538166,-1.0289087269807249,BASE,0
2021-06-02 06:00:00+00:00,2021-06-02,1.5,1.4798943045922748,1.4698414568884122,BASE,0
2021-06-03 06:00:00+00:00,2021-06-03,-1.0,-1.020978147894664,-1.031467221841996,BASE,0
2021-06-09 07:00:00+00:00,2021-06-09,1.5,1.4747236412398328,1.462085461859749,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-06-15 06:00:00+00:00,2021-06-15,-1.0,-1.0239276960631731,-1.0358915440947596,BASE,0
2021-06-16 07:00:00+00:00,2021-06-16,-1.0,-1.0226944542873662,-1.0340416814310494,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-06-17 06:00:00+00:00,2021-06-17,1.5,1.4876490787627994,1.481473618144199,BASE,0
2021-06-21 06:00:00+00:00,2021-06-21,-1.0,-1.0105332835063034,-1.0157999252594552,BASE,0
2021-06-22 06:00:00+00:00,2021-06-22,1.5,1.483897687586831,1.4758465313802465,BASE,0
2021-06-23 06:00:00+00:00,2021-06-23,-1.0,-1.0166247414592522,-1.0249371121888784,BASE,0
2021-06-24 06:00:00+00:00,2021-06-24,-0.34753241311611227,-0.3651289909954076,-0.3739272799350552,BASE,0
2021-06-29 07:00:00+00:00,2021-06-29,0.2821473464684168,0.26394429185755314,0.2548427645521213,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-07-05 06:00:00+00:00,2021-07-05,0.08839838709294033,0.0715605990752409,0.06314170506639118,BASE,0
2021-07-06 07:00:00+00:00,2021-07-06,1.5,1.4805153219643163,1.4707729829464744,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-07-08 07:00:00+00:00,2021-07-08,1.5,1.4843192724645238,1.4764789086967856,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-07-13 06:00:00+00:00,2021-07-13,1.5,1.480264547364085,1.4703968210461273,BASE,0
2021-07-14 06:00:00+00:00,2021-07-14,-1.0,-1.0159847641726951,-1.0239771462590426,BASE,0
2021-07-15 06:00:00+00:00,2021-07-15,1.5,1.4812797417494707,1.471919612624206,BASE,0
2021-07-19 06:00:00+00:00,2021-07-19,1.5,1.4780719760477177,1.4671079640715765,BASE,0
2021-07-20 06:00:00+00:00,2021-07-20,-1.0,-1.018976825098067,-1.0284652376471004,BASE,0
2021-07-21 06:00:00+00:00,2021-07-21,-1.0,-1.0202968549510525,-1.0304452824265788,BASE,0
2021-07-22 06:00:00+00:00,2021-07-22,-1.0,-1.0197070448204042,-1.0295605672306063,BASE,0
2021-07-27 07:00:00+00:00,2021-07-27,-1.0,-1.0201264520008122,-1.0301896780012185,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-07-28 07:00:00+00:00,2021-07-28,-1.0,-1.0189727384066507,-1.028459107609976,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-08-02 08:00:00+00:00,2021-08-02,0.3,0.2800038281456181,0.2700057422184271,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2021-08-03 07:00:00+00:00,2021-08-03,-1.0,-1.0204941125031013,-1.030741168754652,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-08-05 06:00:00+00:00,2021-08-05,-0.20565964944585288,-0.22675294682492064,-0.2372995955144545,BASE,0
2021-08-09 06:00:00+00:00,2021-08-09,0.6,0.581450095462748,0.572175143194122,BASE,0
2021-08-10 06:00:00+00:00,2021-08-10,0.6,0.5781003991851911,0.5671505987777866,BASE,0
2021-08-11 06:00:00+00:00,2021-08-11,-1.0,-1.0256283396446206,-1.038442509466931,BASE,0
2021-08-17 06:00:00+00:00,2021-08-17,-1.0,-1.0260490701363474,-1.039073605204521,BASE,0
2021-08-19 06:00:00+00:00,2021-08-19,-0.20248731338953574,-0.21836867130244017,-0.2263093502588924,BASE,0
2021-08-23 06:00:00+00:00,2021-08-23,-1.0,-1.0193688681310067,-1.02905330219651,BASE,0
2021-09-02 06:00:00+00:00,2021-09-02,1.5,1.4764553306213795,1.4646829959320693,BASE,0
2021-09-08 08:00:00+00:00,2021-09-08,0.3,0.277123575148401,0.26568536272260157,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2021-09-13 06:00:00+00:00,2021-09-13,-1.0,-1.021981493619744,-1.032972240429616,BASE,0
2021-09-15 07:00:00+00:00,2021-09-15,-0.06522111384973621,-0.08528914888042992,-0.09532316639577676,LON_H1|RISE_CANDLE|2.25|1.5,1
2021-09-16 06:00:00+00:00,2021-09-16,1.5,1.4783670433513052,1.4675505650269578,BASE,0
2021-09-20 06:00:00+00:00,2021-09-20,-1.0,-1.0225475771811245,-1.0338213657716866,BASE,0
2021-09-22 06:00:00+00:00,2021-09-22,-1.0,-1.0220889513688334,-1.03313342705325,BASE,0
2021-09-23 08:00:00+00:00,2021-09-23,0.3,0.2833259723058712,0.2749889584588068,LON_H2|RANGE_DI_CONT_G5|2.0|0.3,2
2021-09-27 06:00:00+00:00,2021-09-27,0.64327885078738,0.6212864114442197,0.6102901917726395,BASE,0
2021-09-28 06:00:00+00:00,2021-09-28,-1.0,-1.0194693700823367,-1.029204055123505,BASE,0
2021-09-30 06:00:00+00:00,2021-09-30,-1.0,-1.018651577188316,-1.027977365782474,BASE,0
